ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-NLBSE-2023-0001,MSU-NLBSE-2023,1,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Title Page i,Title Page i,,,,10.1109/nlbse59153.2023.00001,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189142/,,,,,1-1,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-NLBSE-2023-0002,MSU-NLBSE-2023,2,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Title Page iii,Title Page iii,,,,10.1109/nlbse59153.2023.00002,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189138/,,,,,1-1,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-NLBSE-2023-0003,MSU-NLBSE-2023,3,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Copyright Page,Copyright Page,,,,10.1109/nlbse59153.2023.00003,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,,,,,,1-1,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-NLBSE-2023-0004,MSU-NLBSE-2023,4,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Table of Contents,Table of Contents,,,,10.1109/nlbse59153.2023.00004,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,,,,,,v-vi,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-NLBSE-2023-0005,MSU-NLBSE-2023,5,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Message from Program Chairs: NLBSE 2023,Message from Program Chairs: NLBSE 2023,Sebastiano Panichella; Andrea Di Sorbo,Sebastiano Panichella; Andrea Di Sorbo,,10.1109/nlbse59153.2023.00005,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189139/,,,,,vii-viii,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-NLBSE-2023-0006,MSU-NLBSE-2023,6,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Committee,Committee,,,,10.1109/nlbse59153.2023.00006,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189161/,,,,,ix-ix,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-NLBSE-2023-0007,MSU-NLBSE-2023,7,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,The NLBSE'23 Tool Competition,The NLBSE’23 Tool Competition,Rafael Kallis; Maliheh Izadi; Luca Pascarella; Oscar Chaparro; Pooja Rani,Rafael Kallis; Maliheh Izadi; Luca Pascarella; Oscar Chaparro; Pooja Rani,,10.1109/nlbse59153.2023.00007,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189143/,,,,,1-8,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. TOC/BibTeX title representation drift preserved; no external correction applied. Discovery was not executed.
MS-NLBSE-2023-0008,MSU-NLBSE-2023,8,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,The (ab)use of Open Source Code to Train Large Language Models,The (ab)use of Open Source Code to Train Large Language Models,Ali Al-Kaswan; Maliheh Izadi,Ali Al-Kaswan; Maliheh Izadi,,10.1109/nlbse59153.2023.00008,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189147/,,,,,9-10,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-NLBSE-2023-0009,MSU-NLBSE-2023,9,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,Generalizability of NLP-based Models for Modern Software Development Cross-Domain Environments,Generalizability of NLP-based Models for Modern Software Development Cross-Domain Environments,Rrezarta Krasniqi; Hyunsook Do,Rrezarta Krasniqi; Hyunsook Do,,10.1109/nlbse59153.2023.00009,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189135/,,,,,11-13,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-NLBSE-2023-0010,MSU-NLBSE-2023,10,SRC-NLBSE-2023-PUBLISHER-TOC-HUMAN-20260815,SRC-NLBSE-2023-PUBLISHER-BIBTEX-HUMAN-20260815,An Intelligent Tool for Classifying Issue Reports,An Intelligent Tool for Classifying Issue Reports,Muhammad Laiq,Muhammad Laiq,,10.1109/nlbse59153.2023.00010,2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023 IEEE/ACM 2nd International Workshop on Natural Language-Based Software Engineering (NLBSE),2023,2023,10.1109/NLBSE59153.2023,https://ieeexplore.ieee.org/document/10189129/,,,,,13-15,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T20:19:57Z,2026-08-15T00:12:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
