ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,SourceRecordLocator,TitleRaw,AuthorsRaw,DOIRaw,VenueRaw,YearRaw,VolumeTrackIssueRaw,PublisherRecordURLRaw,RetrievedAt,ExtractionMethod,Notes
MS-MODELSWARD-2023-0001,MSU-MODELSWARD-2023,1,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=DqwXlu6I41Y=&t=1,Future Directions for MBSE with SysML v2,Sanford Friedenthal,10.5220/0011946300003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=DqwXlu6I41Y=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0002,MSU-MODELSWARD-2023,2,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=e33IwF1Z7CM=&t=1,Lightweight Software Language Processing Using Antlr and CGTL,Kevin Lano; Qiaomu Xue,10.5220/0011623000003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=e33IwF1Z7CM=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0003,MSU-MODELSWARD-2023,3,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=rIfkvyFTcQE=&t=1,Mutation of Formally Verified SysML Models,Ludovic Apvrille; Bastien Sultan; Oana Hotescu; Pierre de Saqui-Sannes; Sophie Coudert,10.5220/0011648300003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=rIfkvyFTcQE=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0004,MSU-MODELSWARD-2023,4,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=ChQzdXGz/Jk=&t=1,Go Meta of Learned Cost Models: On the Power of Abstraction,Abdelkader Ouared; Moussa Amrani; Pierre-Yves Schobbens,10.5220/0011665800003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=ChQzdXGz/Jk=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0005,MSU-MODELSWARD-2023,5,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=+bGwJ9OYDvE=&t=1,Modeling Machine Learning Concerns in Collective Adaptive Systems,Petr Hnětynka; Martin Kruliš; Michal Töpfer; Tomáš Bureš,10.5220/0011693300003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=+bGwJ9OYDvE=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0006,MSU-MODELSWARD-2023,6,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=fvx1lxs6Scw=&t=1,NICE: A Flexible Expression Language,Oliver Hacker; Thomas Buchmann,10.5220/0011712700003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=fvx1lxs6Scw=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0007,MSU-MODELSWARD-2023,7,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=A+5bIvttvmg=&t=1,An Integrated Framework for Running Extended Class Models,Johannes Schröpfer,10.5220/0011794800003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=A+5bIvttvmg=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0008,MSU-MODELSWARD-2023,8,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=VV9zKdZN+v4=&t=1,Verifying Static Constraints on Models Using General Formal Verification Methods,Norbert Somogyi; Gergely Mezei,10.5220/0011796500003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=VV9zKdZN+v4=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0009,MSU-MODELSWARD-2023,9,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=22CfKdINg5U=&t=1,InTra: A Pragmatic Approach of Using Rule-Based Model Transformation to Reduce Complexity of UML and SysML Models,Philippe Barbie; Martin Becker; Andreas Schäfer,10.5220/0011615600003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=22CfKdINg5U=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0010,MSU-MODELSWARD-2023,10,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=hoPjzJ7MogE=&t=1,On the Interest of Combining Several Variability Tactics to Design the Implementation of Product Lines,Maouaheb Belarbi; Vincent Englebert,10.5220/0011630700003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=hoPjzJ7MogE=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0011,MSU-MODELSWARD-2023,11,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=7A0VzWKRPkk=&t=1,Hierarchical Design of Cyber-Physical Systems,Daniela Genius; Ludovic Apvrille,10.5220/0011654400003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=7A0VzWKRPkk=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-MODELSWARD-2023-0012,MSU-MODELSWARD-2023,12,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,https://www.scitepress.org/PublicationsDetail.aspx?ID=XxQ+pAcjseA=&t=1,A Tool for Supporting Round-Trip Engineering with the Ability to Avoid Unintended Design Changes,Takahiro Yamazaki; Takafumi Tanaka; Atsuo Hazeyama; Hiroaki Hashiura,10.5220/0011667500003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=XxQ+pAcjseA=&t=1,2026-08-14T21:39:55Z,audit_scitepress_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
