ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-MODELSWARD-2023-0001,MSU-MODELSWARD-2023,1,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,Future Directions for MBSE with SysML v2,Future Directions for MBSE with SysML v2,Sanford Friedenthal,Sanford Friedenthal,10.5220/0011946300003402,10.5220/0011946300003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=DqwXlu6I41Y=&t=1,,SciTePress,,978-989-758-633-0,5-9,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0002,MSU-MODELSWARD-2023,2,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,Lightweight Software Language Processing Using Antlr and CGTL,Lightweight Software Language Processing Using Antlr and CGTL,Kevin Lano; Qiaomu Xue,Kevin Lano; Qiaomu Xue,10.5220/0011623000003402,10.5220/0011623000003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=e33IwF1Z7CM=&t=1,,SciTePress,,978-989-758-633-0,19-30,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0003,MSU-MODELSWARD-2023,3,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,Mutation of Formally Verified SysML Models,Mutation of Formally Verified SysML Models,Ludovic Apvrille; Bastien Sultan; Oana Hotescu; Pierre de Saqui-Sannes; Sophie Coudert,Ludovic Apvrille; Bastien Sultan; Oana Hotescu; Pierre de Saqui-Sannes; Sophie Coudert,10.5220/0011648300003402,10.5220/0011648300003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=rIfkvyFTcQE=&t=1,,SciTePress,,978-989-758-633-0,31-42,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0004,MSU-MODELSWARD-2023,4,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,Go Meta of Learned Cost Models: On the Power of Abstraction,Go Meta of Learned Cost Models: On the Power of Abstraction,Abdelkader Ouared; Moussa Amrani; Pierre-Yves Schobbens,Abdelkader Ouared; Moussa Amrani; Pierre-Yves Schobbens,10.5220/0011665800003402,10.5220/0011665800003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=ChQzdXGz/Jk=&t=1,,SciTePress,,978-989-758-633-0,43-54,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0005,MSU-MODELSWARD-2023,5,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,Modeling Machine Learning Concerns in Collective Adaptive Systems,Modeling Machine Learning Concerns in Collective Adaptive Systems,Petr Hnětynka; Martin Kruliš; Michal Töpfer; Tomáš Bureš,Petr Hnětynka; Martin Kruliš; Michal Töpfer; Tomáš Bureš,10.5220/0011693300003402,10.5220/0011693300003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=+bGwJ9OYDvE=&t=1,,SciTePress,,978-989-758-633-0,55-62,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0006,MSU-MODELSWARD-2023,6,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,NICE: A Flexible Expression Language,NICE: A Flexible Expression Language,Oliver Hacker; Thomas Buchmann,Oliver Hacker; Thomas Buchmann,10.5220/0011712700003402,10.5220/0011712700003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=fvx1lxs6Scw=&t=1,,SciTePress,,978-989-758-633-0,63-74,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0007,MSU-MODELSWARD-2023,7,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,An Integrated Framework for Running Extended Class Models,An Integrated Framework for Running Extended Class Models,Johannes Schröpfer,Johannes Schröpfer,10.5220/0011794800003402,10.5220/0011794800003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=A+5bIvttvmg=&t=1,,SciTePress,,978-989-758-633-0,75-84,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0008,MSU-MODELSWARD-2023,8,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,Verifying Static Constraints on Models Using General Formal Verification Methods,Verifying Static Constraints on Models Using General Formal Verification Methods,Norbert Somogyi; Gergely Mezei,Norbert Somogyi; Gergely Mezei,10.5220/0011796500003402,10.5220/0011796500003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=VV9zKdZN+v4=&t=1,,SciTePress,,978-989-758-633-0,85-93,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0009,MSU-MODELSWARD-2023,9,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,InTra: A Pragmatic Approach of Using Rule-Based Model Transformation to Reduce Complexity of UML and SysML Models,InTra: A Pragmatic Approach of Using Rule-Based Model Transformation to Reduce Complexity of UML and SysML Models,Philippe Barbie; Martin Becker; Andreas Schäfer,Philippe Barbie; Martin Becker; Andreas Schäfer,10.5220/0011615600003402,10.5220/0011615600003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=22CfKdINg5U=&t=1,,SciTePress,,978-989-758-633-0,97-104,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
MS-MODELSWARD-2023-0010,MSU-MODELSWARD-2023,10,SRC-MODELSWARD-2023-SCITEPRESS-TOC-HUMAN-20260815,SRC-MODELSWARD-2023-SCITEPRESS-BIBTEX-HUMAN-20260815,On the Interest of Combining Several Variability Tactics to Design the Implementation of Product Lines,On the Interest of Combining Several Variability Tactics to Design the Implementation of Product Lines,Maouaheb Belarbi; Vincent Englebert,Maouaheb Belarbi; Vincent Englebert,10.5220/0011630700003402,10.5220/0011630700003402,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,Proceedings of the 11th International Conference on Model-Based Software and Systems Engineering - MODELSWARD,2023,2023,978-989-758-633-0,https://www.scitepress.org/PublicationsDetail.aspx?ID=hoPjzJ7MogE=&t=1,,SciTePress,,978-989-758-633-0,105-116,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T21:39:55Z,2026-08-15T00:56:50Z,false,,,,Matched to publisher BibTeX by publisher DOI exact match. Discovery was not executed.
