ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-REW-2025-WORKSHOPS-0001,MSU-REW-2025-WORKSHOPS,1,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Title Page i,Title Page i,,,,10.1109/rew66121.2025.00001,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190121/,,,,,1-1,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0002,MSU-REW-2025-WORKSHOPS,2,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Title Page iii,Title Page iii,,,,10.1109/rew66121.2025.00002,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190308/,,,,,3-3,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0003,MSU-REW-2025-WORKSHOPS,3,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Copyright Page,Copyright Page,,,,10.1109/rew66121.2025.00003,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,,,,,,4-4,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0004,MSU-REW-2025-WORKSHOPS,4,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Table of Contents,Table of Contents,,,,10.1109/rew66121.2025.00004,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,,,,,,5-15,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0005,MSU-REW-2025-WORKSHOPS,5,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,AIRE 2025: 12th International Workshop on Artificial Intelligence and Requirements Engineering,AIRE 2025: 12th International Workshop on Artificial Intelligence and Requirements Engineering,Sepideh Ghavanati; Quim Motger; Julian Frattini,Sepideh Ghavanati; Quim Motger; Julian Frattini,,10.1109/rew66121.2025.00091,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190156/,,,,,1-3,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0006,MSU-REW-2025-WORKSHOPS,6,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,RAG to RichEs: Bridging RE Automation Pains with RAG Gains: Keynote Abstract,RAG to RichEs: Bridging RE Automation Pains with RAG Gains: Keynote Abstract,Chetan Arora,Chetan Arora,,10.1109/rew66121.2025.00005,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190299/,,,,,4-4,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0007,MSU-REW-2025-WORKSHOPS,7,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Beyond Retrieval: A Study of Using LLM Ensembles for Candidate Filtering in Requirements Traceability,Beyond Retrieval: A Study of Using LLM Ensembles for Candidate Filtering in Requirements Traceability,Dominik Fuchß; Stefan Schwedt; Jan Keim; Tobias Hey,Dominik Fuchß; Stefan Schwedt; Jan Keim; Tobias Hey,,10.1109/rew66121.2025.00006,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190238/,,,,,5-12,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0008,MSU-REW-2025-WORKSHOPS,8,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Explainability as a Compliance Requirement: What Regulated Industries Need from AI Tools for Design Artifact Generation,Explainability as a Compliance Requirement: What Regulated Industries Need from AI Tools for Design Artifact Generation,Syed Tauhid Ullah Shah; Mohammad Hussein; Ann Barcomb; Mohammad Moshirpour,Syed Tauhid Ullah Shah; Mohammad Hussein; Ann Barcomb; Mohammad Moshirpour,,10.1109/rew66121.2025.00007,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190226/,,,,,13-22,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0009,MSU-REW-2025-WORKSHOPS,9,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,Description and Comparative Analysis of QuRE: A New Industrial Requirements Quality Dataset,Description and Comparative Analysis of QuRE: A New Industrial Requirements Quality Dataset,Henning Femmer; Frank Houdek; Max Unterbusch; Andreas Vogelsang,Henning Femmer; Frank Houdek; Max Unterbusch; Andreas Vogelsang,,10.1109/rew66121.2025.00008,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190221/,,,,,23-29,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-REW-2025-WORKSHOPS-0010,MSU-REW-2025-WORKSHOPS,10,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,SRC-REW-2025-WORKSHOPS-IEEE-BIBTEX-HUMAN-20260814,One Size Does Not Fit All: On the Role of Batch Size in Classifying Requirements with LLMs,One Size Does Not Fit All: On the Role of Batch Size in Classifying Requirements with LLMs,Ashley T. Van Can; Fatma Başak Aydemir; Fabiano Dalpiaz,Ashley T. Van Can; Fatma Başak Aydemir; Fabiano Dalpiaz,,10.1109/rew66121.2025.00009,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190244/,,,,,30-39,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:10:12.114342Z,2026-08-14T22:08:25Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
