ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,SourceRecordLocator,TitleRaw,AuthorsRaw,DOIRaw,VenueRaw,YearRaw,VolumeTrackIssueRaw,PublisherRecordURLRaw,RetrievedAt,ExtractionMethod,Notes
MS-REW-2025-WORKSHOPS-0001,MSU-REW-2025-WORKSHOPS,1,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190121/,Title Page i,,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190121/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0002,MSU-REW-2025-WORKSHOPS,2,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190308/,Title Page iii,,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190308/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0003,MSU-REW-2025-WORKSHOPS,3,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,,Copyright Page,,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0004,MSU-REW-2025-WORKSHOPS,4,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,,Table of Contents,,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0005,MSU-REW-2025-WORKSHOPS,5,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190156/,AIRE 2025: 12th International Workshop on Artificial Intelligence and Requirements Engineering,Sepideh Ghavanati; Quim Motger; Julian Frattini,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190156/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0006,MSU-REW-2025-WORKSHOPS,6,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190299/,RAG to RichEs: Bridging RE Automation Pains with RAG Gains: Keynote Abstract,Chetan Arora,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190299/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0007,MSU-REW-2025-WORKSHOPS,7,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190238/,Beyond Retrieval: A Study of Using LLM Ensembles for Candidate Filtering in Requirements Traceability,Dominik Fuchß; Stefan Schwedt; Jan Keim; Tobias Hey,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190238/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0008,MSU-REW-2025-WORKSHOPS,8,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190226/,Explainability as a Compliance Requirement: What Regulated Industries Need from AI Tools for Design Artifact Generation,Syed Tauhid Ullah Shah; Mohammad Hussein; Ann Barcomb; Mohammad Moshirpour,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190226/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0009,MSU-REW-2025-WORKSHOPS,9,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190221/,Description and Comparative Analysis of QuRE: A New Industrial Requirements Quality Dataset,Henning Femmer; Frank Houdek; Max Unterbusch; Andreas Vogelsang,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190221/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0010,MSU-REW-2025-WORKSHOPS,10,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190244/,One Size Does Not Fit All: On the Role of Batch Size in Classifying Requirements with LLMs,Ashley T. Van Can; Fatma Başak Aydemir; Fabiano Dalpiaz,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190244/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0011,MSU-REW-2025-WORKSHOPS,11,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190172/,Automating Translation from Legal Text to Legal Requirements Specification Language,Caroline Witty; Sarah Santos; Travis D. Breaux,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190172/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0012,MSU-REW-2025-WORKSHOPS,12,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11189998/,Automatic Generation of Explainability Requirements and Software Explanations From User Reviews,Martin Obaidi; Jannik Fischbach; Jakob Droste; Hannah Deters; Marc Herrmann; Jil Klünder; Steffen Krätzig; Hugo Villamizar; Kurt Schneider,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11189998/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0013,MSU-REW-2025-WORKSHOPS,13,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190240/,C-LEIA: An Interactive LLM-based Simulator for Requirements Interviews,Nelson Lojo; Rafael González; Rohan Philip; José Antonio Parejo; Amador Durán Toro; Armando Fox; Pablo Fernández,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190240/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0014,MSU-REW-2025-WORKSHOPS,14,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190394/,DRGM: Data Requirement Goal Modeling for ML-Based Systems,Asma Yamani; Nadeen AlAmoudi; Salma Albelali; Malak Baslyman; Jameleddine Hassine,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190394/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0015,MSU-REW-2025-WORKSHOPS,15,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190131/,Automatic Classification of User Requirements from Online Feedback - A Replication Study,Meet Bhatt; Nic Boilard; Muhammad Rehan Chaudhary; Cole Thompson; Jacob Idoko; Aakash Sorathiya; Gouri Ginde,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190131/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0016,MSU-REW-2025-WORKSHOPS,16,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190194/,CMER: A Context-Aware Approach for Mining Ethical Concern-related App Reviews,Aakash Sorathiya; Gouri Ginde,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190194/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0017,MSU-REW-2025-WORKSHOPS,17,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190155/,Welcome to the 9th International Workshop on Crowd-Based Requirements Engineering (CrowdRE’25),Farnaz Fotrousi; Maria Spichkova; Nitish Patkar; Muneera Bano,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190155/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0018,MSU-REW-2025-WORKSHOPS,18,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190113/,From App Features to Explanation Needs: Analyzing Correlations and Predictive Potential,Martin Obaidi; Kushtrim Qengaj; Jakob Droste; Hannah Deters; Marc Herrmann; Jil Klünder; Elisa Schmid; Kurt Schneider,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190113/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0019,MSU-REW-2025-WORKSHOPS,19,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190146/,A German Gold-Standard Dataset for Sentiment Analysis in Software Engineering,Martin Obaidi; Marc Herrmann; Elisa Schmid; Raymond Ochsner; Kurt Schneider; Jil Klünder,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190146/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0020,MSU-REW-2025-WORKSHOPS,20,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190262/,Towards Using Personas in Requirements Engineering: What Has Been Changed Recently?,Chowdhury Shahriar Muzammel; Maria Spichkova; James Harland,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190262/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0021,MSU-REW-2025-WORKSHOPS,21,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190239/,Towards Better Requirements from the Crowd: Developer Engagement with Feature Requests in Open Source Software,Pragyan K C; Rambod Ghandiparsi; Thomas Herron; John Heaps; Mitra Bokaei Hosseini,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190239/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0022,MSU-REW-2025-WORKSHOPS,22,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190202/,Welcome to the 5th IEEE International Workshop on Environment-Driven Requirements Engineering (EnviRE’25),Xiaohong Chen; Zhi Jin; Nan Niu; Yijun Yu,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190202/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
MS-REW-2025-WORKSHOPS-0023,MSU-REW-2025-WORKSHOPS,23,SRC-REW-2025-WORKSHOPS-IEEE-TOC-HUMAN-20260814,https://ieeexplore.ieee.org/document/11190112/,From Causal Graphs to Problem Diagrams: Enhancing Safety Requirement Modeling with LLM,Liyuan Zhang; Zhi Li; Hongbin Xiao; Changjin Li; Bo Huang; Xu Chen,,2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,10.1109/REW66121.2025,https://ieeexplore.ieee.org/document/11190112/,2026-08-14T18:10:12.114342Z,audit_ieee_toc_html.pl offline structural extraction,Complete controlled publisher PRIMARY_TOC membership row; discovery was not executed.
