ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-RE-2025-MAIN-0001,MSU-RE-2025-MAIN,1,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Title Page i,Title Page i,,,,10.1109/re63999.2025.00001,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z001/2aFK0zDzEuA,,,,,1-1,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0002,MSU-RE-2025-MAIN,2,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Title Page iii,Title Page iii,,,,10.1109/re63999.2025.00002,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z003/2aFK3ZFVOGA,,,,,3-3,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0003,MSU-RE-2025-MAIN,3,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Copyright Page,Copyright Page,,,,10.1109/re63999.2025.00003,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z004/2aFJYLOtcsM,,,,,4-4,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0004,MSU-RE-2025-MAIN,4,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Table of Contents,Table of Contents,,,,10.1109/re63999.2025.00004,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z005/2aFK5hChIT6,,,,,5-13,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0005,MSU-RE-2025-MAIN,5,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Welcome Message from Conference Chairs,Welcome Message from Conference Chairs,,,,10.1109/re63999.2025.00005,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z014/2aFJYGmY8O4,,,,,14-16,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0006,MSU-RE-2025-MAIN,6,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Organizing Committee,Organizing Committee,,,,10.1109/re63999.2025.00006,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z017/2aFK5mhOzyU,,,,,17-18,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0007,MSU-RE-2025-MAIN,7,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Program Committee,Program Committee,,,,10.1109/re63999.2025.00007,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z019/2aFK06JTztm,,,,,19-22,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0008,MSU-RE-2025-MAIN,8,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Sponsors,Sponsors,,,,10.1109/re63999.2025.00008,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300z023/2aFK1z60UAE,,,,,23-23,,,,,NOT_REPORTED_BY_SOURCE,,,NOT_REPORTED_BY_SOURCE,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. Discovery was not executed.
MS-RE-2025-MAIN-0009,MSU-RE-2025-MAIN,9,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,"Keynote : REConnect: How Being a Requirements Engineer Made Me a Better, Yet Humble, Software Engineer","Keynote : REConnect: How Being a Requirements Engineer Made Me a Better, Yet Humble, Software Engineer",,Daniela Damian,,10.1109/re63999.2025.00009,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300a001/2aFJYRNKwBa,,,,,1-2,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. TOC/BibTeX author-list representation drift preserved; no external correction applied. Discovery was not executed.
MS-RE-2025-MAIN-0010,MSU-RE-2025-MAIN,10,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Keynote : Value-Driven Requirements Engineering for the 21st Century,Keynote : Value-Driven Requirements Engineering for the 21st Century,,Roel Wieringa,,10.1109/re63999.2025.00010,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300a003/2aFK3P2g2oE,,,,,1-1,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. TOC/BibTeX author-list representation drift preserved; no external correction applied. Discovery was not executed.
MS-RE-2025-MAIN-0011,MSU-RE-2025-MAIN,11,SRC-RE-2025-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2025-MAIN-IEEE-BIBTEX-HUMAN-20260814,Keynote : Towards a Fairer World – Uncovering and Addressing Human and Algorithmic Biases,Keynote : Towards a Fairer World – Uncovering and Addressing Human and Algorithmic Biases,,Nuria Oliver,,10.1109/re63999.2025.00011,2025 IEEE 33rd International Requirements Engineering Conference (RE),2025 IEEE 33rd International Requirements Engineering Conference (RE),2025,2025,,https://www.computer.org/csdl/proceedings-article/re/2025/241300a004/2aFK3iy2roQ,,,,,4-5,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:09:41.644511Z,2026-08-14T22:08:23Z,false,,,,Matched to publisher BibTeX by literal title. TOC/BibTeX author-list representation drift preserved; no external correction applied. Discovery was not executed.
